"company_id","company_name","primary_naics","naics_4digit","is_customer","scoring_path","naics_attractiveness_score","company_opportunity_score","final_score","scoring_reason","city","state","location_employee_size","sales_volume","icp_fit_score","buildings_score","revenue_score","growth_score","contact_score","icp_fit_reasoning","icp_recommendation","icp_confidence","expansion_score","churn_score","profitability_score","tickets_score","rank","has_research_doc","research_recency"
"850549437","Berger Transfer & Storage, Inc","48411009","4841","False","Prospect","76.7","65.8","70.2","Prospect (ICP-based): 4/4 factors with data","Saint Paul","MN","3773.0","79970411.0","52","55.5","100.0","100.0","75.0","Berger Transfer & Storage operates 16 locations (good multi-site fit) with $80M revenue, but NAICS 4841 (General Freight Trucking) is outside OpenWorks' core verticals. Web research failed completely, providing no signals on outsourcing readiness, growth momentum, or centralized operations. The moving/storage industry typically has warehouse/office cleaning needs but lacks the compliance burden that drives premium service demand.","Medium Priority","low","","","","","16","False",""
"719325889","Corrigan Moving Systems","48411009","4841","False","Prospect","76.7","65.3","69.9","Prospect (ICP-based): 4/4 factors with data","Farmington Hills","MI","1616.0","87045389.0","52","52.8","100.0","100.0","75.0","Corrigan Moving Systems has 13 locations (good multi-site fit) and $87M revenue (operational sophistication), but NAICS 4841 (moving/warehousing) is not a core OpenWorks vertical. Web research failed to provide critical signals about centralized operations, outsourcing readiness, or growth momentum. Without evidence of centralized facilities management or vendor consolidation needs, scoring is conservative.","Medium Priority","low","","","","","17","False",""
"456406503","Ace Relocation Systems, Inc","48411009","4841","False","Prospect","76.7","64.7","69.5","Prospect (ICP-based): 4/4 factors with data","San Diego","CA","401.0","40000000.0","55","49.7","89.9","100.0","75.0","Ace Relocation (moving/logistics) has 12 locations and $40M revenue, meeting basic multi-site criteria. NAICS 4841 (general freight trucking) is not a core vertical—these are typically warehouse/office facilities with standard cleaning needs. Web research failure prevents assessment of centralized operations, vendor management sophistication, or switching signals.","Medium Priority","low","","","","","18","False",""
"7538671","United Van Lines","48411009","4841","False","Prospect","76.7","64.7","69.5","Prospect (ICP-based): 4/4 factors with data","Fenton","MO","1600.0","865000000.0","52","49.7","100.0","100.0","75.0","United Van Lines has 11 locations (good multi-site fit) and $865M revenue (operational sophistication), but NAICS 4841 (moving/storage) is not a core OpenWorks vertical. Web research failed to validate centralized operations, growth signals, or outsourcing readiness. Warehouse/logistics facilities do need cleaning but lack compliance drivers.","Medium Priority","low","","","","","19","False",""
"890117229","Suddath Relocation Systems","48411009","4841","False","Prospect","76.7","64.1","69.1","Prospect (ICP-based): 4/4 factors with data","Jacksonville","FL","1641.0","118047306.0","45","64.4","100.0","100.0","75.0","Large relocation company with 24 locations but declining operations reduces attractiveness.","Low Priority","low","","","","","20","False",""
"440452099","MiniMoves, Inc","48411009","4841","False","Prospect","76.7","62.8","68.4","Prospect (ICP-based): 3/4 factors with data","Hillside","IL","284.0","25719718.0","50","57.8","83.3","100.0","75.0","MiniMoves has good multi-site footprint (17 locations = 85 points) but smaller revenue ($25.7M). NAICS 4841 (moving/freight) is outside core verticals. 'Stable operations' growth indicator suggests no expansion momentum (0 points). Research failure prevents validation of outsourcing model. Moving companies typically have warehouse/office facilities with straightforward cleaning needs, but may not prioritize professional services.","Medium Priority","low","","","","","21","False",""
"814587604","Go Mini's Franchising, LLC","48411009","4841","False","Prospect","76.7","62.7","68.3","Prospect (ICP-based): 4/4 factors with data","Fort Myers","FL","1957.0","26512634.0","38","86.9","83.8","100.0","75.0","Go Mini's has exceptional location count (76 locations) but is a FRANCHISE model - major red flag for OpenWorks' centralized consolidation approach. Franchises typically have decentralized purchasing where individual franchisees control vendor selection. The 1,957 employees across $26.5M revenue suggests mostly franchisee-owned operations, not corporate-managed facilities.","Low Priority","medium","","","","","22","False",""
"5581541","North American Van Lines","48411009","4841","False","Prospect","76.7","62.7","68.3","Prospect (ICP-based): 4/4 factors with data","Fort Wayne","IN","7000.0","429226733.0","55","32.2","100.0","100.0","75.0","Major moving company with only 4 locations but massive revenue and workforce, moderate facility needs.","Medium Priority","low","","","","","23","False",""
"360031892","Planes Moving & Storage, Inc","48411009","4841","False","Prospect","76.7","62.5","68.2","Prospect (ICP-based): 4/4 factors with data","West Chester","OH","3618.0","75659674.0","52","38.9","99.5","100.0","75.0","Moving/storage company with 7 locations (marginal multi-site) but strong $76M revenue and 'Growing' indicator. NAICS 4841 outside core verticals. Growth signal adds +10-15 points but research failures prevent confirmation of expansion details or centralized operations.","Medium Priority","low","","","","","24","False",""
"135573210","The Armstrong Company","48411009","4841","False","Prospect","76.7","62.6","68.2","Prospect (ICP-based): 4/4 factors with data","Memphis","TN","1400.0","27084094.0","45","68.7","84.1","100.0","75.0","Strong multi-site profile with 30 locations across moving/logistics operations (NAICS 4841). 1,400 employees suggests significant facility footprint requiring cleaning services. However, web research failed to validate centralized facilities management, and industry is outside OpenWorks' compliance-driven sweet spots.","Medium Priority","medium","","","","","25","False",""
"781268769","Undergrads, LLC","48411009","4841","False","Prospect","76.7","62.2","68.0","Prospect (ICP-based): 4/4 factors with data","Charlotte","NC","107.0","22110231.0","52","51.3","81.0","100.0","75.0","General freight trucking company with 12 locations (good multi-site fit) and $22M revenue. However, NAICS 4841 (trucking/transportation) is outside OpenWorks' core verticals. Web research failed to provide any signals about centralized operations, growth, or outsourcing readiness.","Medium Priority","low","","","","","26","False",""
"6251508","Interstate Group Holdings, Inc","48411009","4841","False","Prospect","76.7","62.1","67.9","Prospect (ICP-based): 4/4 factors with data","Springfield","VA","1087.0","173768334.0","58","22.0","100.0","100.0","75.0","Growing moving/storage company with 3 locations, $174M revenue, and 1,087 employees indicates substantial facility needs.","Medium Priority","low","","","","","27","False",""
"418884706","Victory Van Corporation","48411009","4841","False","Prospect","76.7","61.8","67.8","Prospect (ICP-based): 4/4 factors with data","Sterling","VA","569.0","103210549.0","55","27.7","100.0","100.0","75.0","Stable moving company with 3 locations, 569 employees, and $103M revenue - solid size but limited location count.","Medium Priority","low","","","","","28","False",""
"5592100","Atlas Van Lines Inc","48411009","4841","False","Prospect","76.7","61.8","67.8","Prospect (ICP-based): 4/4 factors with data","Evansville","IN","460.0","473000000.0","55","27.7","100.0","100.0","75.0","Large transportation company with 4 locations and strong revenue offers moderate facility services potential.","Medium Priority","low","","","","","29","False",""
"400186250","McLaughlin Transportation Systems, Inc","48411009","4841","False","Prospect","76.7","61.8","67.8","Prospect (ICP-based): 4/4 factors with data","Nashua","NH","550.0","94026057.0","55","27.7","100.0","100.0","75.0","Growing moving company with 3 locations, 550 employees, and $94M revenue - decent size and growth trajectory.","Medium Priority","low","","","","","30","False",""
"175287853","Eagle Transfer Company","48411009","4841","False","Prospect","76.7","61.5","67.6","Prospect (ICP-based): 4/4 factors with data","Wenatchee","WA","2899.0","37281363.0","60","22.0","88.9","100.0","75.0","Growing moving company with 2 locations, $37M revenue, and 2,900 employees shows strong expansion potential.","Medium Priority","low","","","","","31","False",""
"826351468","Premiere Van Lines, Inc","48411009","4841","False","Prospect","76.7","61.2","67.4","Prospect (ICP-based): 3/4 factors with data","Mississauga","ON","5763.0","121752131.0","50","49.7","100.0","100.0","25.0","Moving company with 11 locations and $122M revenue shows good multi-site presence (10-19 range = 75-89 points baseline). However, NAICS 4841 is outside core verticals and complete research failure prevents validation of any outsourcing readiness or centralized operations. Canadian location adds service coverage uncertainty.","Medium Priority","low","","","","","32","False",""
"885341305","Meyer, Inc","48411009","4841","False","Prospect","76.7","61.2","67.4","Prospect (ICP-based): 4/4 factors with data","Stratford","CT","809.0","134734923.0","52","32.2","100.0","100.0","75.0","Meyer, Inc operates in general freight trucking (NAICS 4841) with 5 locations and strong revenue ($135M), suggesting operational sophistication. However, this is outside OpenWorks' core verticals, and web research failed to validate any outsourcing readiness signals. Transportation/logistics facilities may have warehouse cleaning needs, but lack of data on centralized operations or facilities leadership is concerning.","Medium Priority","low","","","","","33","False",""
"858936586","Nelson Westerberg Inc","48411009","4841","False","Prospect","76.7","61.2","67.4","Prospect (ICP-based): 4/4 factors with data","Elk Grove Village","IL","3130.0","138040726.0","52","32.2","100.0","100.0","75.0","Nelson Westerberg operates 5 locations in general freight trucking (NAICS 48411) with strong revenue of $138M and 3,130 employees, indicating operational scale. The 'Growing' indicator suggests expansion momentum, which could create vendor consolidation needs. However, 5 locations is at the lower threshold for multi-site value, and complete web research failure leaves no visibility into centralized operations, facilities hiring, or outsourcing readiness.","Medium Priority","low","","","","","34","False",""
"742824669","Alliance Movers Group, LLC","48411009","4841","False","Prospect","76.7","61.1","67.3","Prospect (ICP-based): 4/4 factors with data","Lauderhill","FL","85.0","29026689.0","48","52.8","85.1","100.0","75.0","Alliance Movers Group has 13 locations, which crosses into OpenWorks' sweet spot for multi-site consolidation (10-19 locations = 75-89 points on that criterion alone). However, moving/storage (NAICS 4841) is not a core vertical, and the failed web research means we can't confirm centralized operations or outsourcing readiness. The location count is the primary positive signal here.","Medium Priority","medium","","","","","35","False",""
